"order_id";"order_date";"customer_id";"product_id";"warehouse_id";"supplier_id";"quantity_ordered";"unit_price";"unit_cost";"sales_amount";"cost_amount";"profit";"order_status";"shipping_days";"delivery_date";"order_date_clean";"delivery_date_clean";"rn";"missing_delivery_date_flag"
"ORD000146";"2025-04-17";"";"P0004";"W009";"S0081";197;13221.53;7638.45;2604641.41;1504774.65;1099866.76;"Returned";"5";"22-04-2025";"2025-04-17";"2025-04-22";1;"No"
"ORD000147";"2025-02-13";"C01073";"P0490";"W006";"S0072";337;7193.58;5959.81;2424236.46;2008455.97;415780.49;"Completed";"6";"2025-02-19";"2025-02-13";"2025-02-19";1;"No"
"ORD000148";"10/07/2023";"C02857";"P0102";"W046";"S0060";387;5227.05;2992.24;2022868.35;1157996.88;864871.47;"Completed";"1";"2023-07-11";"2023-07-10";"2023-07-11";1;"No"
"ORD000149";"2026-02-05";"";"P0162";"W007";"";326;43700.02;29829.35;14246206.52;9724368.1;4521838.42;"Completed";"5";"22/11/2023";"2026-02-05";"2023-11-22";1;"No"
"ORD000150";"2025-10-27";"C01344";"P0235";"W043";"";270;1137.96;1033.47;307249.2;279036.9;28212.3;"Completed";"4";"31/10/2025";"2025-10-27";"2025-10-31";1;"No"
"ORD000151";"04-07-2024";"C00016";"P0405";"W039";"S0059";28;13423.07;11557.35;375845.96;323605.8;52240.16;"Delayed";"31";"04/08/2024";"2024-07-04";"2024-08-04";1;"No"
"ORD000152";"2024-05-20";"C01579";"P0312";"W002";"S0058";55;19689.56;11068.13;1082925.8;608747.15;474178.65;"Completed";"7";"2024-05-27";"2024-05-20";"2024-05-27";1;"No"
"ORD000153";"2023-12-10";"C02808";"P0219";"W003";"S0021";389;17562.12;10078.53;6831664.68;3920548.17;2911116.51;"Completed";"3";"2023-12-13";"2023-12-10";"2023-12-13";1;"No"
"ORD000154";"24/02/2023";"C01191";"P0274";"W034";"S0103";309;16647.75;13105.08;5144154.75;4049469.72;1094685.03;"Completed";"247";"29/10/2023";"2023-02-24";"2023-10-29";1;"No"
"ORD000155";"08/08/2025";"C02661";"P0307";"W016";"S0104";154;18959.62;13191.51;2919781.48;2031492.54;888288.94;"Completed";"3";"2025-08-11";"2025-08-08";"2025-08-11";1;"No"
"ORD000156";"07/08/2023";"C01270";"P0013";"W039";"S0051";28;22826.95;17407.51;639154.6;487410.28;151744.32;"Completed";"7";"14-08-2023";"2023-08-07";"2023-08-14";1;"No"
"ORD000157";"2024-02-18";"C01139";"P0418";"W040";"S0007";479;26413.87;23924.12;12652243.73;11459653.48;1192590.25;"Completed";"";"2024-02-23";"2024-02-18";"2024-02-23";1;"No"
"ORD000158";"2023-12-15";"C02727";"P0473";"W043";"S0133";48;14721.55;8421.83;706634.4;404247.84;302386.56;"Completed";"";"";"2023-12-15";"";1;"Yes"
"ORD000159";"12-09-2024";"C00865";"P0340";"W047";"S0060";290;49247.1;28551.15;14281659.0;8279833.5;6001825.5;"Completed";"5";"2024-09-17";"2024-09-12";"2024-09-17";1;"No"
"ORD000160";"2025-01-07";"C01581";"P0125";"W046";"S0029";17404;2817.29;1980.91;49032115.16;34475757.64;14556357.52;"Completed";"4";"11-01-2025";"2025-01-07";"2025-01-11";1;"No"
"ORD000161";"05/09/2025";"C02029";"P0332";"W046";"S0039";426;5233.09;4020.21;2229296.34;1712609.46;516686.88;"Returned";"7";"12-09-2025";"2025-09-05";"2025-09-12";1;"No"
"ORD000162";"06/02/2024";"C01590";"P0406";"W036";"S0117";383;41143.03;25166.41;15757780.49;9638735.03;6119045.46;"Completed";"6";"12-02-2024";"2024-02-06";"2024-02-12";1;"No"
"ORD000163";"09/07/2023";"C01764";"P0134";"W001";"S0094";360;46273.15;39490.88;16658334.0;14216716.8;2441617.2;"Cancelled";"7";"2023-07-16";"2023-07-09";"2023-07-16";1;"No"
"ORD000164";"2025-01-15";"C02857";"P0287";"W038";"S0143";329;43642.04;27062.32;14358231.16;8903503.28;5454727.88;"Completed";"6";"21/01/2025";"2025-01-15";"2025-01-21";1;"No"
"ORD000165";"07-02-2026";"";"P0479";"W021";"S0093";449;13185.53;10932.07;5920302.97;4908499.43;1011803.54;"Completed";"6";"26-01-2024";"2026-02-07";"2024-01-26";1;"No"
"ORD000166";"22/09/2025";"C02389";"P0003";"W010";"S0093";434;29985.02;25639.15;13013498.68;11127391.1;1886107.58;"Completed";"7";"29/09/2025";"2025-09-22";"2025-09-29";1;"No"
"ORD000167";"2024-10-21";"C00227";"P0065";"W006";"S0084";310;32439.93;26545.37;10056378.3;8229064.7;1827313.6;"Completed";"141";"11-03-2025";"2024-10-21";"2025-03-11";1;"No"
"ORD000168";"2025-05-18";"C00360";"P0038";"W015";"S0001";213;29291.72;25571.36;6239136.36;5446699.68;792436.68;"Completed";"7";"2025-05-25";"2025-05-18";"2025-05-25";1;"No"
"ORD000169";"07-04-2023";"";"P0345";"W036";"S0104";379;7039.59;4536.93;2668004.61;1719496.47;948508.14;"Completed";"4";"11-04-2023";"2023-04-07";"2023-04-11";1;"No"
"ORD000170";"06/09/2025";"C01004";"P0066";"W041";"S0106";101;10941.66;10126.02;1105107.66;1022728.02;82379.64;"Completed";"4";"10-09-2025";"2025-09-06";"2025-09-10";1;"No"
"ORD000171";"2025-01-13";"C00874";"P0497";"W049";"S0021";163;3556.85;3181.95;579766.55;518657.85;61108.7;"Cancelled";"5";"18/01/2025";"2025-01-13";"2025-01-18";1;"No"
"ORD000172";"2025-12-13";"";"P0373";"W049";"S0030";204;6122.13;4874.67;1248914.52;994432.68;254481.84;"Completed";"6";"19/12/2025";"2025-12-13";"2025-12-19";1;"No"
"ORD000173";"2025-06-12";"C00923";"P0312";"W037";"S0018";123;9504.25;5557.85;1169022.75;683615.55;485407.2;"Completed";"7";"2025-06-19";"2025-06-12";"2025-06-19";1;"No"
"ORD000174";"2024-04-12";"C01559";"P0338";"W039";"S0062";92;7038.6;4153.62;647551.2;382133.04;265418.16;"Returned";"";"2024-04-19";"2024-04-12";"2024-04-19";1;"No"
"ORD000175";"02/08/2025";"C01235";"P0299";"W044";"";134;31249.65;25676.24;4187453.1;3440616.16;746836.94;"Delayed";"26";"28/08/2025";"2025-08-02";"2025-08-28";1;"No"
"ORD000176";"2024-07-24";"C01267";"P0390";"W015";"S0057";493;46093.65;32177.17;22724169.45;15863344.81;6860824.64;"Cancelled";"4";"2024-07-28";"2024-07-24";"2024-07-28";1;"No"
"ORD000177";"05-04-2023";"C02844";"P0219";"W004";"S0100";16592;26010.88;21376.01;431572520.96;354670757.92;76901763.04;"Completed";"3";"08-04-2023";"2023-04-05";"2023-04-08";1;"No"
"ORD000178";"08/12/2023";"C00965";"P0400";"W030";"S0044";247;46457.11;43165.52;11474906.17;10661883.44;813022.73;"Completed";"6";"14/12/2023";"2023-12-08";"2023-12-14";1;"No"
"ORD000180";"29/09/2025";"C00277";"P0240";"W037";"S0038";395;22795.88;13295.01;9004372.6;5251528.95;3752843.65;"Completed";"3";"02/10/2025";"2025-09-29";"2025-10-02";1;"No"
"ORD000181";"2024-06-05";"C01610";"P0369";"W042";"";232;4312.65;3985.94;1000534.8;924738.08;75796.72;"Delayed";"15";"20/06/2024";"2024-06-05";"2024-06-20";1;"No"
"ORD000182";"01/06/2025";"C01021";"P0054";"W003";"S0131";53;47406.33;39505.33;2512535.49;2093782.49;418753.0;"Completed";"1";"02/06/2025";"2025-06-01";"2025-06-02";1;"No"
"ORD000183";"2023-10-27";"C02798";"P0296";"W046";"S0134";494;12674.67;8808.93;6261286.98;4351611.42;1909675.56;"Completed";"7";"03/11/2023";"2023-10-27";"2023-11-03";1;"No"
"ORD000184";"2025-12-10";"C00548";"P0104";"W001";"";43;22096.77;14661.04;950161.11;630424.72;319736.39;"Cancelled";"3";"13/12/2025";"2025-12-10";"2025-12-13";1;"No"
"ORD000185";"08-07-2025";"C00858";"P0433";"W041";"S0102";12;6929.45;5280.35;83153.4;63364.2;19789.2;"Completed";"";"14/07/2025";"2025-07-08";"2025-07-14";1;"No"
"ORD000186";"2024-10-30";"C00471";"P0034";"W040";"";81;36546.58;29551.82;2960272.98;2393697.42;566575.56;"Cancelled";"1";"";"2024-10-30";"";1;"Yes"
"ORD000187";"2024-06-08";"C00157";"P0364";"W010";"S0136";66;43861.82;38019.58;2894880.12;2509292.28;385587.84;"Completed";"1";"09/06/2024";"2024-06-08";"2024-06-09";1;"No"
"ORD000188";"2024-04-17";"C00470";"P0002";"W028";"S0147";362;33499.79;22675.3;12126923.98;8208458.6;3918465.38;"Completed";"2";"19-04-2024";"2024-04-17";"2024-04-19";1;"No"
"ORD000189";"17/10/2023";"C01580";"P0435";"W036";"S0121";490;43230.22;39134.46;21182807.8;19175885.4;2006922.4;"Completed";"1";"";"2023-10-17";"";1;"Yes"
"ORD000190";"17/09/2024";"C01902";"P0005";"W001";"S0008";128;121.68;97.4;15575.04;12467.2;3107.84;"Completed";"1";"18-09-2024";"2024-09-17";"2024-09-18";1;"No"
"ORD000191";"11/08/2024";"";"P0149";"W034";"S0001";404;27638.34;25152.52;11165889.36;10161618.08;1004271.28;"Completed";"4";"15-08-2024";"2024-08-11";"2024-08-15";1;"No"
"ORD000192";"2023-09-23";"C02945";"P0152";"W050";"S0050";50;353.26;219.99;17663.0;10999.5;6663.5;"Delayed";"54";"16-11-2023";"2023-09-23";"2023-11-16";1;"No"
"ORD000193";"2023-09-08";"C02062";"P0169";"W036";"S0050";429;16604.26;14712.72;7123227.54;6311756.88;811470.66;"Completed";"6";"14/09/2023";"2023-09-08";"2023-09-14";1;"No"
"ORD000194";"2025-07-22";"C02771";"P0332";"W013";"S0094";228;11788.83;6855.28;2687853.24;1563003.84;1124849.4;"Delayed";"60";"20/09/2025";"2025-07-22";"2025-09-20";1;"No"
"ORD000195";"06/04/2023";"C02226";"P0396";"W036";"S0138";55;45736.04;29247.4;2515482.2;1608607.0;906875.2;"Completed";"6";"12-04-2023";"2023-04-06";"2023-04-12";1;"No"
"ORD000196";"29-12-2023";"C00029";"P0206";"W046";"S0121";21;49159.55;41267.27;1032350.55;866612.67;165737.88;"Delayed";"31";"";"2023-12-29";"";1;"Yes"
"ORD000197";"30-08-2023";"C02835";"P0429";"W050";"S0076";279;39973.67;24391.2;11152653.93;6805144.8;4347509.13;"Delayed";"53";"22/10/2023";"2023-08-30";"2023-10-22";1;"No"
"ORD000198";"2025-01-16";"C02788";"P0306";"W013";"S0115";451;16332.95;10332.54;7366160.45;4659975.54;2706184.91;"Completed";"4";"2025-01-20";"2025-01-16";"2025-01-20";1;"No"
"ORD000199";"2024-04-02";"C00003";"P0010";"W036";"S0146";363;16601.35;13037.52;6026290.05;4732619.76;1293670.29;"Returned";"";"05/04/2024";"2024-04-02";"2024-04-05";1;"No"
"ORD000200";"2024-12-31";"C00826";"P0496";"W025";"S0134";272;45582.61;42592.83;12398469.92;11585249.76;813220.16;"Returned";"6";"2025-01-06";"2024-12-31";"2025-01-06";1;"No"
"ORD000201";"08-02-2025";"C02529";"P0032";"W047";"S0059";4;9828.09;7534.19;39312.36;30136.76;9175.6;"Completed";"6";"14-02-2025";"2025-02-08";"2025-02-14";1;"No"
"ORD000202";"15/01/2023";"";"P0352";"W009";"S0120";472;19551.27;17746.08;9228199.44;8376149.76;852049.68;"Completed";"";"22-01-2023";"2023-01-15";"2023-01-22";1;"No"
"ORD000203";"04-08-2023";"C02127";"P0325";"W044";"S0091";465;34811.79;20051.02;16187482.35;9323724.3;6863758.05;"Returned";"2";"06-08-2023";"2023-08-04";"2023-08-06";1;"No"
"ORD000204";"26/10/2023";"C02357";"P0263";"W030";"S0102";188;48163.62;34950.96;9054760.56;6570780.48;2483980.08;"Completed";"6";"";"2023-10-26";"";1;"Yes"
"ORD000205";"12-05-2024";"C01218";"P0027";"W018";"S0081";365;28445.22;19683.52;10382505.3;7184484.8;3198020.5;"Completed";"3";"15-05-2024";"2024-05-12";"2024-05-15";1;"No"
"ORD000206";"2025-08-05";"";"P0351";"W009";"S0099";462;12669.92;7982.2;5853503.04;3687776.4;2165726.64;"Returned";"1";"06-08-2025";"2025-08-05";"2025-08-06";1;"No"
"ORD000207";"04-12-2024";"C02112";"P0146";"W014";"S0133";335;38441.18;23751.35;12877795.3;7956702.25;4921093.05;"Completed";"";"24-07-2025";"2024-12-04";"2025-07-24";1;"No"
"ORD000208";"05-11-2024";"C01846";"P0489";"W033";"S0058";321;43117.8;28185.72;13840813.8;9047616.12;4793197.68;"Completed";"7";"";"2024-11-05";"";1;"Yes"
"ORD000209";"2025-10-14";"";"P0169";"W014";"S0015";214;39878.54;36735.42;8534007.56;7861379.88;672627.68;"Completed";"7";"21/10/2025";"2025-10-14";"2025-10-21";1;"No"
"ORD000210";"25-06-2025";"C02630";"P0334";"W041";"";344;34351.08;26230.88;11816771.52;9023422.72;2793348.8;"Completed";"6";"2025-07-01";"2025-06-25";"2025-07-01";1;"No"
"ORD000211";"2025-10-04";"C02383";"P0261";"W038";"S0088";274;29214.22;26016.87;8004696.28;7128622.38;876073.9;"Cancelled";"3";"07/10/2025";"2025-10-04";"2025-10-07";1;"No"
"ORD000212";"24/09/2023";"C00802";"P0489";"W011";"S0118";284;38303.09;25233.38;10878077.56;7166279.92;3711797.64;"Cancelled";"2";"26/09/2023";"2023-09-24";"2023-09-26";1;"No"
"ORD000213";"2024-05-02";"C01098";"P0161";"W031";"S0125";356;16584.18;14966.35;5903968.08;5328020.6;575947.48;"Completed";"";"2024-05-07";"2024-05-02";"2024-05-07";1;"No"
"ORD000214";"2023-06-03";"C00151";"P0150";"W003";"S0106";218;16520.47;15473.87;3601462.46;3373303.66;228158.8;"Completed";"3";"2023-06-06";"2023-06-03";"2023-06-06";1;"No"
"ORD000215";"21/08/2023";"C00656";"P0241";"W007";"S0142";129;20933.93;17298.39;2700476.97;2231492.31;468984.66;"Cancelled";"5";"";"2023-08-21";"";1;"Yes"
"ORD000216";"25/05/2024";"C01660";"P0475";"W007";"S0040";340;47829.77;42616.8;16262121.8;14489712.0;1772409.8;"Cancelled";"1";"26-05-2024";"2024-05-25";"2024-05-26";1;"No"
"ORD000217";"12-12-2023";"C01018";"P0446";"W043";"S0002";77;27073.97;23155.23;2084695.69;1782952.71;301742.98;"Completed";"4";"16/12/2023";"2023-12-12";"2023-12-16";1;"No"
"ORD000218";"05/03/2026";"C02482";"P0190";"W044";"S0080";190;46981.91;33721.13;8926562.9;6407014.7;2519548.2;"Delayed";"60";"08-08-2024";"2026-03-05";"2024-08-08";1;"No"
"ORD000219";"2024-03-19";"C00729";"P0119";"W045";"S0063";331;20526.63;11403.25;6794314.53;3774475.75;3019838.78;"Completed";"";"22-03-2024";"2024-03-19";"2024-03-22";1;"No"
"ORD000220";"30-03-2025";"C01535";"P0290";"W022";"S0006";194;49153.39;30275.62;9535757.66;5873470.28;3662287.38;"Completed";"194";"10/10/2025";"2025-03-30";"2025-10-10";1;"No"
"ORD000221";"2025-03-31";"C00159";"P0054";"W004";"S0054";235;1904.45;1319.16;447545.75;310002.6;137543.15;"Completed";"6";"2025-04-06";"2025-03-31";"2025-04-06";1;"No"
"ORD000222";"2024-03-03";"C00974";"P0130";"W049";"";159;22881.94;16254.12;3638228.46;2584405.08;1053823.38;"Delayed";"26";"29-03-2024";"2024-03-03";"2024-03-29";1;"No"
"ORD000223";"2023-05-29";"";"P0380";"W027";"S0011";306;45997.25;29287.43;14075158.5;8961953.58;5113204.92;"Completed";"7";"2023-06-05";"2023-05-29";"2023-06-05";1;"No"
"ORD000224";"24/04/2023";"C02293";"P0460";"W021";"S0126";287;7308.62;6261.52;2097573.94;1797056.24;300517.7;"Cancelled";"2";"26-04-2023";"2023-04-24";"2023-04-26";1;"No"
"ORD000225";"30-06-2025";"C00325";"P0405";"W011";"S0108";86;46679.94;43185.68;4014474.84;3713968.48;300506.36;"Completed";"6";"2025-07-06";"2025-06-30";"2025-07-06";1;"No"
"ORD000226";"14/03/2026";"C00080";"P0462";"W042";"S0110";150;35199.24;28290.69;5279886.0;4243603.5;1036282.5;"Completed";"3";"22-04-2023";"2026-03-14";"2023-04-22";1;"No"
"ORD000227";"27/06/2024";"C02027";"P0226";"W036";"S0138";80;12890.63;8035.66;1031250.4;642852.8;388397.6;"Completed";"2";"29/06/2024";"2024-06-27";"2024-06-29";1;"No"
"ORD000228";"2024-06-18";"C02519";"P0008";"W033";"S0129";16417;34968.78;29407.56;574082461.26;482783912.52;91298548.74;"Completed";"7";"";"2024-06-18";"";1;"Yes"
"ORD000229";"18/07/2025";"C02948";"P0489";"W005";"S0097";472;15350.43;12133.68;7245402.96;5727096.96;1518306.0;"Completed";"5";"23-07-2025";"2025-07-18";"2025-07-23";1;"No"
"ORD000230";"10-06-2024";"C00044";"P0062";"W013";"S0020";10596;9833.96;7404.22;104200640.16;78455115.12;25745525.04;"Delayed";"36";"";"2024-06-10";"";1;"Yes"
"ORD000231";"2025-04-02";"C01076";"P0194";"W009";"S0143";157;48472.23;34856.8;7610140.11;5472517.6;2137622.51;"Completed";"4";"2025-04-06";"2025-04-02";"2025-04-06";1;"No"
"ORD000232";"09-01-2025";"C02279";"P0122";"W002";"S0134";192;13539.34;8321.52;2599553.28;1597731.84;1001821.44;"Completed";"5";"14/01/2025";"2025-01-09";"2025-01-14";1;"No"
"ORD000233";"2025-06-20";"C01965";"P0002";"W030";"S0027";477;23590.49;15879.8;11252663.73;7574664.6;3677999.13;"Completed";"4";"2025-06-24";"2025-06-20";"2025-06-24";1;"No"
"ORD000234";"23-04-2023";"C02655";"P0242";"W019";"S0106";424;14284.81;12285.31;6056759.44;5208971.44;847788.0;"Completed";"6";"2023-04-29";"2023-04-23";"2023-04-29";1;"No"
"ORD000235";"20/06/2023";"C01484";"P0343";"W002";"S0046";28;3415.31;3196.75;95628.68;89509.0;6119.68;"Delayed";"58";"17-08-2023";"2023-06-20";"2023-08-17";1;"No"
"ORD000236";"2023-01-25";"C00336";"P0191";"W001";"S0045";25;33272.93;24085.0;831823.25;602125.0;229698.25;"Cancelled";"6";"2023-01-31";"2023-01-25";"2023-01-31";1;"No"
"ORD000237";"2025-08-21";"C01730";"P0187";"W021";"S0116";464;30172.15;25416.65;13999877.6;11793325.6;2206552.0;"Completed";"6";"27-08-2025";"2025-08-21";"2025-08-27";1;"No"
"ORD000238";"2024-09-25";"";"P0131";"W026";"S0073";426;17360.1;13828.52;7395402.6;5890949.52;1504453.08;"Completed";"6";"";"2024-09-25";"";1;"Yes"
"ORD000239";"2023-08-20";"C01879";"P0179";"W050";"S0059";399;22068.38;20617.61;8805283.62;8226426.39;578857.23;"Completed";"";"2023-08-23";"2023-08-20";"2023-08-23";1;"No"
"ORD000240";"28/06/2025";"C02172";"P0405";"W021";"S0088";217;19803.71;14271.12;4297405.07;3096833.04;1200572.03;"Completed";"4";"2025-07-02";"2025-06-28";"2025-07-02";1;"No"
"ORD000241";"13-10-2025";"C01127";"P0393";"W018";"S0009";46;22917.36;16283.14;1054198.56;749024.44;305174.12;"Completed";"3";"";"2025-10-13";"";1;"Yes"
"ORD000242";"21/11/2025";"C02314";"P0030";"W040";"S0148";109;39858.34;29840.89;4344559.06;3252657.01;1091902.05;"Cancelled";"6";"";"2025-11-21";"";1;"Yes"
"ORD000243";"13-06-2025";"C02872";"P0108";"W034";"S0096";94;38254.39;31485.84;3595912.66;2959668.96;636243.7;"Cancelled";"1";"2025-06-14";"2025-06-13";"2025-06-14";1;"No"
"ORD000244";"2023-05-26";"C00995";"P0493";"W023";"S0148";274;33887.53;20033.39;9285183.22;5489148.86;3796034.36;"Completed";"6";"";"2023-05-26";"";1;"Yes"
"ORD000245";"2025-04-23";"";"P0061";"W010";"S0108";257;2663.15;1827.9;684429.55;469770.3;214659.25;"Completed";"3";"2025-04-26";"2025-04-23";"2025-04-26";1;"No"
"ORD000246";"26-06-2024";"C01984";"P0080";"W036";"";178;47416.14;32476.3;8440072.92;5780781.4;2659291.52;"Completed";"3";"";"2024-06-26";"";1;"Yes"
"ORD000247";"2023-10-16";"C00715";"P0496";"W038";"S0064";33;40228.05;30646.04;1327525.65;1011319.32;316206.33;"Completed";"5";"21/10/2023";"2023-10-16";"2023-10-21";1;"No"
"ORD000248";"22/07/2025";"C02045";"P0491";"W022";"S0138";54;27404.78;23271.37;1479858.12;1256653.98;223204.14;"Cancelled";"2";"2025-07-24";"2025-07-22";"2025-07-24";1;"No"
"ORD000249";"08-04-2023";"C02535";"P0415";"W030";"S0139";139;7245.64;4471.49;1007143.96;621537.11;385606.85;"Completed";"7";"15-04-2023";"2023-04-08";"2023-04-15";1;"No"
"ORD000250";"2025-12-10";"C02501";"P0237";"W009";"S0149";482;14695.04;12024.13;7083009.28;5795630.66;1287378.62;"Completed";"3";"";"2025-12-10";"";1;"Yes"
"ORD000251";"12-03-2024";"C00856";"P0213";"W017";"";456;34578.23;19535.86;15767672.88;8908352.16;6859320.72;"Completed";"3";"";"2024-03-12";"";1;"Yes"
"ORD000252";"25-05-2024";"C01668";"P0265";"W008";"";7509;42022.8;25776.97;315549205.2;193559267.73;121989937.47;"Cancelled";"4";"29/05/2024";"2024-05-25";"2024-05-29";1;"No"
"ORD000253";"2025-01-07";"C01716";"P0210";"W022";"S0065";284;6848.35;6143.48;1944931.4;1744748.32;200183.08;"Returned";"1";"08-01-2025";"2025-01-07";"2025-01-08";1;"No"
"ORD000254";"2025-11-27";"C01803";"P0016";"W044";"";444;11641.68;9295.8;5168905.92;4127335.2;1041570.72;"Completed";"6";"2025-12-03";"2025-11-27";"2025-12-03";1;"No"
"ORD000255";"2025-10-04";"C02563";"P0035";"W005";"S0054";275;32452.57;27139.84;8924456.75;7463456.0;1461000.75;"Returned";"";"2025-10-08";"2025-10-04";"2025-10-08";1;"No"
"ORD000256";"30/01/2023";"C02551";"P0252";"W033";"S0085";279;27902.15;21057.53;7784699.85;5875050.87;1909648.98;"Completed";"4";"03/02/2023";"2023-01-30";"2023-02-03";1;"No"
"ORD000257";"17-11-2025";"C00721";"P0206";"W022";"S0036";193;21678.77;14449.76;4184002.61;2788803.68;1395198.93;"Completed";"1";"18-11-2025";"2025-11-17";"2025-11-18";1;"No"
"ORD000258";"05/06/2023";"C02928";"P0481";"W039";"";88;26189.41;19219.94;2304668.08;1691354.72;613313.36;"Completed";"3";"08-06-2023";"2023-06-05";"2023-06-08";1;"No"
"ORD000259";"2024-09-27";"C00903";"P0090";"W044";"S0043";275;7858.14;5287.97;2160988.5;1454191.75;706796.75;"Completed";"1";"28-09-2024";"2024-09-27";"2024-09-28";1;"No"
"ORD000260";"31/07/2025";"";"P0047";"W029";"S0124";406;43250.45;37461.67;17559682.7;15209438.02;2350244.68;"Completed";"7";"07/08/2025";"2025-07-31";"2025-08-07";1;"No"
"ORD000261";"08-03-2025";"C00613";"P0070";"W001";"";219;35136.05;22447.78;7694794.95;4916063.82;2778731.13;"Completed";"4";"2025-03-12";"2025-03-08";"2025-03-12";1;"No"
"ORD000262";"2025-09-16";"C02613";"P0230";"W041";"S0089";288;13468.45;7569.54;3878913.6;2180027.52;1698886.08;"Completed";"2";"18/09/2025";"2025-09-16";"2025-09-18";1;"No"
"ORD000263";"24-01-2025";"C00230";"P0246";"W017";"S0085";125;21292.88;18585.47;2661610.0;2323183.75;338426.25;"Returned";"7";"2025-01-31";"2025-01-24";"2025-01-31";1;"No"
"ORD000264";"2024-03-12";"C02256";"P0174";"W023";"S0115";272;29221.36;25208.4;7948209.92;6856684.8;1091525.12;"Cancelled";"2";"2024-03-14";"2024-03-12";"2024-03-14";1;"No"
"ORD000265";"16-02-2023";"C02869";"P0160";"W044";"S0058";364;12765.96;8229.95;4646809.44;2995701.8;1651107.64;"Completed";"3";"19-02-2023";"2023-02-16";"2023-02-19";1;"No"
"ORD000266";"10/07/2025";"C01726";"P0457";"W041";"S0074";469;32479.49;27046.69;15232880.81;12684897.61;2547983.2;"Completed";"5";"15-07-2025";"2025-07-10";"2025-07-15";1;"No"
"ORD000267";"29/03/2025";"C02749";"P0446";"W028";"S0128";331;26405.79;16198.27;8740316.49;5361627.37;3378689.12;"Completed";"242";"26-11-2025";"2025-03-29";"2025-11-26";1;"No"
"ORD000268";"12-04-2024";"C00119";"P0107";"W001";"S0109";96;31198.8;28758.39;2995084.8;2760805.44;234279.36;"Completed";"";"17/04/2024";"2024-04-12";"2024-04-17";1;"No"
"ORD000269";"28/11/2023";"C02606";"P0123";"W036";"S0083";347;47003.84;33698.3;16310332.48;11693310.1;4617022.38;"Returned";"2";"2023-11-30";"2023-11-28";"2023-11-30";1;"No"
"ORD000270";"27-02-2024";"C00374";"P0031";"W049";"S0097";44;35934.62;30898.18;1581123.28;1359519.92;221603.36;"Completed";"1";"28/02/2024";"2024-02-27";"2024-02-28";1;"No"
"ORD000271";"22-10-2023";"C00480";"P0279";"W024";"S0056";115;21243.7;14874.38;2443025.5;1710553.7;732471.8;"Returned";"7";"2023-10-29";"2023-10-22";"2023-10-29";1;"No"
"ORD000273";"23/01/2025";"C01404";"P0237";"W021";"S0062";357;33405.9;27782.82;11925906.3;9918466.74;2007439.56;"Completed";"3";"2025-01-26";"2025-01-23";"2025-01-26";1;"No"
"ORD000274";"2025-03-03";"C01414";"P0069";"W011";"S0081";289;4194.79;3792.54;1212294.31;1096044.06;116250.25;"Returned";"7";"10-03-2025";"2025-03-03";"2025-03-10";1;"No"
